"date","time","crab.number","size.class","scan","body.part","scan.temperature","scan.humidity","901.3","903.9","907.8","911.7","915.7","918.3","922.2","926.1","930","932.6","936.5","940.4","943","946.9","950.7","954.6","957.2","961.1","964.9","968.8","971.4","975.2","979.1","982.9","985.5","989.3","993.1","997","999.5","1003.3","1007.1","1011","1013.5","1017.3","1021.1","1024.9","1027.4","1031.2","1035","1038.8","1041.3","1045.1","1048.8","1052.6","1055.1","1058.9","1062.6","1066.4","1068.9","1072.6","1076.3","1080.1","1082.6","1086.3","1090","1093.7","1096.2","1099.9","1103.6","1107.3","1109.8","1113.5","1117.2","1120.8","1123.3","1127","1130.6","1134.3","1136.8","1140.4","1144.1","1147.7","1150.2","1153.8","1157.4","1161.1","1163.5","1167.1","1170.8","1174.4","1176.8","1180.4","1184","1186.4","1190","1193.6","1197.2","1199.6","1203.2","1206.8","1210.3","1212.7","1216.3","1219.9","1223.4","1225.8","1229.4","1232.9","1236.4","1238.8","1242.3","1245.9","1249.4","1251.8","1255.3","1258.8","1262.3","1264.7","1268.2","1271.7","1275.2","1277.5","1281","1284.5","1287.9","1290.3","1293.7","1297.2","1300.7","1303","1306.4","1309.9","1313.3","1315.6","1319.1","1322.5","1326","1328.2","1331.7","1335.1","1338.5","1340.8","1344.2","1347.6","1351","1353.3","1356.7","1360.1","1363.4","1365.7","1369.1","1372.4","1375.8","1378.1","1381.4","1384.8","1388.1","1390.4","1393.7","1397.1","1400.4","1402.6","1406","1409.3","1411.5","1414.8","1418.1","1421.4","1423.6","1426.9","1430.2","1433.5","1435.7","1439","1442.3","1445.6","1447.8","1451","1454.3","1457.6","1459.7","1463","1466.2","1469.5","1471.7","1474.9","1478.1","1481.4","1483.5","1486.7","1490","1493.2","1495.3","1498.5","1501.7","1504.9","1507","1510.2","1513.4","1516.6","1518.7","1521.9","1525.1","1528.2","1530.3","1533.5","1536.7","1539.8","1541.9","1545.1","1548.2","1551.3","1553.4","1556.5","1559.7","1562.8","1564.9","1568","1571.1","1574.2","1576.3","1579.4","1582.4","1585.5","1587.6","1590.7","1593.7","1596.8","1598.9","1601.9","1605","1608","1610.1","1613.1","1616.2","1618.2","1621.2","1624.3","1627.3","1629.3","1632.3","1635.3","1638.3","1640.4","1643.4","1646.4","1649.4","1651.3","1654.3","1657.3","1660.3","1662.3","1665.3","1668.2","1671.2","1673.2","1676.1","1679.1","1682","1684","1686.9","1689.9","1692.8","1694.7","1697.7","1700.6"
"2023-09-10","13:43",70,"75_84mm",1,"chela",39.72000122,39.86999893,7977,8607,9448,10059,10903,11471,12597,13891,15509,16569,18300,19792,20631,21905,22983,23976,24548,25602,26402,27339,27952,28706,29435,30016,30362,30762,31045,31274,31477,31589,31866,31908,32005,32135,32295,32385,32512,32614,32755,32998,33083,33195,33342,33615,33693,33814,33940,33963,34069,34085,34081,34162,34184,34108,34062,33871,33853,33713,33579,33335,33098,32699,32273,31731,31226,30278,29451,28673,28336,27904,27738,27622,27526,27501,27509,27440,27435,27415,27402,27293,27420,27322,27427,27632,27960,28615,29434,30004,30717,31381,31955,32372,32956,33432,33926,34381,34873,35505,35929,36375,36863,37350,37749,38085,38460,38781,38872,38896,39182,39304,39400,39537,39457,39413,39398,39262,39053,38852,38610,38406,37995,37492,37087,36593,36045,35350,34773,34355,33663,32919,32224,31855,31049,30277,29427,28953,28102,27394,26588,26137,25362,24401,23370,22566,21381,19923,18513,17472,16059,14617,13373,12592,11610,10806,10239,9763,9279,8965,8791,8553,8257,8206,8088,7921,7805,7678,7697,7662,7604,7569,7612,7626,7701,7819,7869,7997,8138,8303,8545,8689,8833,9008,9137,9358,9574,9742,9808,10007,10169,10290,10425,10577,10696,10791,10918,10971,11007,11081,11178,11279,11197,11178,11226,11251,11243,11146,11109,11052,10945,10904,10665,10667,10498,10279,10228,10011,9922,9728,9623,9393,9184,8954,8769,8479,8157,8029,7733,7471,7097,6933,6575,6131,5777,5508,5074,4639,4168,3926,3473,3067,2570,2205,1822,1665,1597,1618,1782,1748,1567,1480,1191,1099,816,805,787,661
"2023-09-10","13:43",70,"75_84mm",2,"chela",39.83000183,39.81999969,8164,8751,9498,10285,11153,11777,12825,14046,15723,16850,18514,20054,21067,22236,23379,24306,25037,25925,26897,27838,28424,29192,29853,30542,30852,31296,31536,31849,31998,32181,32305,32481,32522,32728,32795,32923,32985,33138,33387,33517,33623,33808,33914,34192,34227,34383,34471,34631,34637,34685,34713,34854,34763,34707,34654,34546,34446,34317,34122,33912,33695,33288,32870,32204,31818,30863,29933,29115,28869,28415,28209,28095,28083,28092,28022,27974,27980,27964,27961,27895,27982,27902,28031,28105,28493,29292,30056,30616,31424,32061,32585,33058,33634,34265,34679,35066,35637,36151,36650,37092,37534,38061,38538,38872,39180,39497,39678,39755,40000,40119,40227,40302,40276,40199,40087,40045,39851,39640,39385,39185,38723,38205,37749,37332,36768,36160,35393,35053,34362,33685,32922,32505,31777,30992,30146,29585,28801,28055,27265,26784,25941,25008,24057,23247,22024,20662,19138,18280,16731,15420,14012,13239,12276,11489,10953,10354,9987,9573,9380,9195,8943,8858,8681,8564,8460,8353,8416,8413,8209,8228,8210,8336,8288,8530,8564,8659,8828,8962,9064,9338,9422,9659,9757,10005,10247,10351,10519,10673,10836,11005,11058,11199,11356,11490,11542,11642,11772,11799,11691,11783,11824,11795,11752,11675,11709,11624,11654,11587,11487,11351,11199,11075,10902,10680,10619,10442,10296,10145,9926,9780,9462,9244,9121,8774,8421,8268,7891,7579,7349,7094,6729,6365,5958,5719,5138,4767,4319,4022,3519,3145,2613,2255,1881,1636,1662,1674,1768,1774,1577,1542,1246,1060,892,810,807,804
"2023-09-10","13:43",70,"75_84mm",3,"chela",39.97000122,39.61000061,8167,8812,9572,10279,11138,11764,12874,14155,15743,16928,18562,20207,21082,22362,23420,24399,25113,26110,27063,27902,28517,29396,30107,30800,31027,31556,31794,32102,32183,32449,32567,32804,32845,32905,33049,33153,33301,33351,33663,33772,33906,34159,34250,34491,34519,34656,34791,34846,34846,35013,35004,35093,35065,34972,34843,34769,34671,34573,34477,34100,33923,33547,33042,32405,31959,31045,30124,29364,28982,28495,28332,28150,28085,28095,28126,28099,28088,28074,28093,28037,28115,28034,28131,28269,28653,29349,30201,30727,31532,32186,32844,33236,33777,34337,34847,35274,35785,36323,36888,37315,37808,38325,38821,39106,39459,39720,39887,40038,40283,40307,40421,40538,40479,40437,40405,40244,40115,39890,39608,39373,39038,38496,38038,37629,37085,36388,35711,35322,34591,33877,33107,32719,31957,31179,30370,29816,28965,28292,27472,26981,26168,25256,24261,23489,22220,20864,19418,18465,17028,15604,14310,13547,12555,11720,11275,10737,10284,9966,9817,9482,9310,9106,9111,8907,8891,8788,8731,8676,8631,8560,8654,8639,8733,8778,8924,9047,9164,9369,9507,9614,9894,10094,10200,10483,10641,10818,10968,11092,11244,11380,11462,11575,11705,11746,11891,11965,12030,12042,12050,12032,12043,11989,11951,12011,11922,11888,11832,11755,11615,11517,11325,11163,11010,10821,10743,10615,10412,10215,10019,9804,9581,9387,9177,8838,8520,8270,7934,7710,7400,7183,6772,6368,5990,5648,5231,4724,4324,4027,3523,3103,2646,2290,1895,1712,1724,1750,1716,1763,1595,1495,1183,1104,935,875,865,733
"2023-09-10","13:42",70,"75_84mm",1,"merus",39.34999847,40.18999863,8792,9392,10270,11030,11851,12564,13631,14929,16545,17805,19484,21125,21988,23231,24306,25256,25906,26835,27755,28680,29177,29840,30506,31118,31340,31696,31947,32151,32233,32417,32488,32603,32615,32770,32777,32871,33021,33074,33191,33420,33452,33703,33752,33975,34037,34191,34188,34336,34343,34345,34371,34399,34367,34301,34142,33980,33859,33743,33530,33206,32955,32616,32062,31401,31002,29918,29090,28362,27977,27629,27541,27457,27487,27519,27510,27524,27473,27410,27387,27282,27352,27178,27234,27373,27675,28331,29035,29514,30275,30797,31254,31696,32073,32448,32924,33229,33580,34125,34505,34880,35238,35578,36042,36253,36567,36622,36828,36999,37129,37168,37201,37310,37298,37215,37173,37067,36957,36768,36632,36359,36139,35778,35373,35141,34696,34161,33677,33428,32936,32336,31892,31459,30949,30238,29507,29012,28362,27728,27039,26728,26009,25376,24565,24070,23179,22291,21367,20712,19832,18994,18129,17597,17047,16478,16135,15735,15521,15220,15063,14751,14679,14494,14390,14307,14156,14085,14098,13977,13870,13735,13766,13707,13689,13642,13661,13587,13637,13657,13714,13690,13887,13754,13829,13802,13921,13881,13857,13924,13947,13895,13831,13866,13787,13693,13788,13649,13605,13463,13338,13317,13168,13010,12822,12831,12572,12433,12407,12193,11959,11750,11580,11362,11109,10849,10738,10541,10354,9997,9838,9558,9313,9057,8837,8578,8181,8000,7575,7326,6957,6745,6435,6056,5666,5269,4904,4470,4016,3765,3373,2870,2408,2221,1778,1581,1555,1626,1650,1642,1469,1374,1220,1037,898,827,780,683
"2023-09-10","13:42",70,"75_84mm",2,"merus",39.5,40.08000183,8837,9433,10320,11074,11847,12571,13647,15020,16610,17787,19414,21063,21889,23204,24094,25177,25769,26660,27476,28284,28912,29655,30266,30797,31061,31406,31619,31849,31973,32068,32127,32257,32299,32410,32494,32415,32624,32718,32885,33099,33186,33336,33514,33768,33720,33925,34007,34045,34032,34188,34160,34197,34140,34085,33997,33793,33654,33564,33376,33044,32738,32396,31933,31237,30762,29825,28794,28080,27812,27440,27264,27295,27136,27087,27203,27089,27043,26996,26946,26901,26968,26729,26824,26935,27253,27910,28571,29142,29733,30312,30793,31117,31618,31972,32462,32822,33196,33614,33989,34343,34692,35088,35452,35658,36004,36193,36306,36360,36454,36553,36615,36644,36680,36516,36536,36408,36233,36065,36000,35662,35402,35025,34625,34359,33909,33416,32908,32643,32033,31540,30961,30648,29975,29399,28701,28210,27577,26934,26136,25885,25209,24542,23793,23180,22304,21325,20475,19862,19003,18007,17185,16696,15960,15432,15100,14784,14545,14152,14025,13749,13632,13451,13462,13334,13163,12978,13069,12936,12853,12689,12706,12651,12671,12674,12661,12629,12687,12669,12754,12804,12846,12880,12959,12989,13077,12990,12978,13058,12962,13027,13074,12971,12905,12950,12906,12841,12861,12732,12609,12528,12434,12280,12149,12058,11926,11802,11641,11482,11325,11159,10987,10745,10511,10305,10196,9913,9714,9432,9324,9124,8839,8640,8365,8052,7808,7591,7185,6922,6670,6416,6144,5738,5299,5102,4628,4280,3811,3670,3168,2785,2392,2120,1766,1564,1540,1567,1595,1547,1398,1365,1139,1011,821,765,771,730
"2023-09-10","13:42",70,"75_84mm",3,"merus",39.66999817,39.91999817,8780,9400,10275,11022,11842,12438,13644,14981,16629,17789,19473,20992,21876,23127,24172,25190,25723,26682,27562,28391,28966,29600,30274,30854,31131,31459,31671,31935,32009,32094,32242,32338,32421,32499,32651,32661,32731,32865,32950,33193,33253,33475,33615,33790,33902,34000,34139,34274,34229,34318,34323,34288,34293,34193,34104,33958,33848,33692,33468,33180,32950,32458,31946,31365,30877,29957,28973,28144,27788,27388,27285,27218,27125,27298,27209,27121,27124,27081,26994,26866,26989,26885,26895,26973,27284,27963,28599,29163,29736,30304,30799,31223,31661,32004,32433,32811,33188,33648,34030,34338,34716,35110,35486,35755,36030,36184,36306,36400,36576,36620,36746,36687,36687,36696,36639,36476,36359,36124,35970,35696,35415,35067,34669,34382,34004,33417,32948,32587,32128,31535,30955,30575,30060,29362,28613,28201,27485,26856,26173,25859,25275,24529,23728,23226,22296,21332,20399,19813,18860,17956,17082,16552,15884,15292,14982,14703,14341,14078,13933,13636,13461,13371,13260,13193,13067,12974,12967,12889,12777,12659,12635,12665,12552,12588,12551,12597,12638,12618,12701,12660,12863,12839,12831,12905,12966,12931,12940,13022,12999,13025,12987,12952,12976,12821,12891,12834,12821,12633,12524,12536,12367,12249,12178,12037,11854,11782,11685,11443,11297,11025,10960,10782,10445,10230,10201,10004,9728,9517,9270,9032,8766,8594,8289,8104,7807,7598,7198,6897,6651,6388,6093,5757,5362,5060,4636,4219,3890,3627,3218,2748,2392,2074,1732,1494,1575,1500,1558,1520,1446,1287,1104,954,855,717,744,681
"2023-09-10","13:39",69,"75_84mm",1,"chela",39.91999817,39.41999817,8568,9230,10049,10779,11668,12340,13469,14821,16462,17562,19265,20707,21577,22637,23703,24601,25150,25966,26828,27673,28174,28906,29611,30235,30537,30983,31368,31513,31859,32066,32224,32533,32560,32843,32945,33116,33436,33475,33833,34092,34228,34516,34635,34887,35014,35161,35304,35455,35490,35600,35529,35526,35608,35413,35311,35108,34856,34709,34514,34072,33800,33355,32762,31989,31461,30272,29140,28084,27456,26641,26111,25707,25429,25255,25095,24900,24829,24810,24689,24584,24645,24564,24532,24654,24896,25594,26222,26732,27397,27969,28559,28849,29449,29912,30360,30754,31274,31773,32265,32696,33143,33565,34018,34350,34647,34945,35086,35254,35366,35460,35544,35681,35590,35495,35365,35274,34981,34775,34463,34145,33753,33182,32645,32192,31618,30938,30216,29819,29163,28414,27820,27296,26701,26044,25324,24794,24144,23532,22801,22467,21805,21130,20278,19713,18819,17964,17075,16497,15675,15036,14220,13955,13398,13016,12771,12584,12357,12137,12049,11879,11713,11661,11595,11459,11304,11312,11285,11288,11220,11079,11007,11034,11014,10976,11027,11000,11066,11004,11015,11125,11159,11273,11210,11157,11264,11229,11309,11274,11301,11271,11256,11250,11183,11232,11129,11136,11097,11082,10899,10918,10744,10582,10560,10465,10374,10232,10157,10099,9981,9720,9640,9471,9290,9089,9037,8885,8692,8487,8321,8146,7960,7753,7590,7329,7072,6878,6602,6379,6094,5931,5661,5330,4956,4747,4349,4019,3545,3413,2998,2676,2253,1975,1619,1405,1516,1508,1483,1485,1369,1215,1065,925,713,697,699,594
"2023-09-10","13:39",69,"75_84mm",2,"chela",40.04000092,39.36999893,8715,9363,10171,10915,11832,12461,13545,14913,16583,17740,19404,20992,21770,22952,23933,24831,25317,26207,26923,27862,28462,29214,29769,30477,30791,31206,31497,31857,32116,32222,32460,32753,32863,33076,33337,33424,33622,33839,34019,34314,34507,34754,34942,35254,35286,35421,35596,35692,35693,35795,35857,35835,35759,35644,35535,35348,35157,34951,34596,34308,34075,33566,32955,32174,31571,30489,29273,28152,27550,26723,26063,25730,25482,25185,25018,24800,24714,24676,24593,24504,24535,24437,24503,24534,24839,25435,26076,26593,27268,27865,28364,28776,29216,29718,30196,30522,31042,31602,32035,32380,32875,33441,33825,34135,34497,34756,34866,34989,35208,35252,35354,35353,35286,35205,35065,34992,34728,34414,34085,33884,33346,32778,32246,31807,31133,30486,29798,29311,28646,27955,27226,26815,26093,25354,24743,24291,23625,22877,22286,21904,21281,20543,19679,19101,18290,17263,16431,15824,14999,14313,13600,13198,12787,12298,12065,11852,11598,11428,11294,11121,10988,10868,10849,10756,10646,10559,10563,10482,10380,10346,10365,10370,10304,10219,10296,10258,10331,10338,10408,10397,10456,10496,10477,10551,10567,10550,10553,10626,10597,10589,10607,10627,10563,10580,10495,10484,10511,10369,10332,10332,10151,10105,10070,9939,9886,9804,9718,9608,9456,9314,9173,9107,8976,8711,8576,8412,8276,8175,8039,7799,7684,7424,7287,7058,6774,6662,6361,6163,5895,5709,5438,5177,4794,4643,4230,3873,3509,3383,2955,2583,2296,1930,1593,1443,1424,1508,1426,1427,1330,1218,1016,862,820,687,728,671
"2023-09-10","13:39",69,"75_84mm",3,"chela",40.16999817,39.20000076,8685,9373,10260,10953,11868,12485,13656,14935,16626,17808,19508,20992,21872,23035,23958,24854,25398,26284,27074,27915,28496,29245,30046,30449,30914,31290,31669,32002,32248,32450,32629,32909,32980,33236,33330,33493,33728,33910,34128,34408,34595,34873,34974,35227,35348,35502,35628,35784,35818,35828,35808,35873,35809,35750,35568,35320,35188,35032,34731,34372,34082,33592,33061,32269,31737,30517,29343,28236,27526,26686,26161,25677,25446,25161,25038,24725,24729,24642,24599,24492,24467,24312,24332,24504,24733,25364,26092,26532,27179,27747,28262,28636,29159,29655,30215,30518,31028,31467,31989,32390,32880,33391,33769,34168,34428,34728,34962,35019,35190,35237,35289,35305,35335,35180,35067,34908,34709,34371,34052,33806,33263,32736,32208,31701,31137,30357,29650,29186,28609,27875,27120,26754,26120,25357,24628,24164,23498,22852,22227,21845,21259,20453,19648,19097,18236,17253,16386,15860,14999,14179,13541,13008,12650,12230,11948,11703,11509,11291,11144,11024,10872,10783,10739,10698,10583,10576,10477,10408,10433,10224,10251,10248,10228,10217,10188,10210,10328,10256,10314,10334,10402,10406,10461,10555,10557,10514,10527,10597,10568,10514,10625,10572,10558,10463,10490,10463,10438,10339,10307,10307,10135,10037,10037,9922,9897,9886,9731,9574,9450,9362,9280,9116,8909,8716,8630,8493,8356,8188,8043,7870,7661,7495,7306,7119,6885,6729,6364,6215,5947,5735,5474,5204,4898,4637,4241,3822,3548,3364,2984,2561,2217,1969,1597,1427,1319,1457,1457,1506,1283,1258,1022,906,727,675,722,653
